,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
43,This is getting boring...,UgxqRm9xtIKdPV4CeLp4AaABAg,1,7,2021-09-23T02:44:34Z,none
44,"Listen everyone changes and learns every single day. And if we are going to have labels its okay to adjust. I dont understand why people want people to pick something and stick with it. But that's not life. 
You want to stay pan then that's what you are. If it ever changes then that's what you will be. I've always respected that you always updated when figuring it out despite comments that's you'd hear from all sides.",UgyxjhVZBkMUlKBy1Hl4AaABAg,0,0,2021-09-22T06:52:12Z,none
45,I like this face :)),UgzDMNA0qz5OV9hAJCR4AaABAg,0,0,2021-09-21T21:01:05Z,none
46,"So you are as Ellen Degeneres and Portia de Rossi..., both are biological dudes, those are deceivers that pretend to be women and lesbians but anatomy does not lie. .",Ugx7VHKcRp-E8ZHDfcV4AaABAg,0,1,2021-09-18T17:04:06Z,none
47,🎶 Money money money money... money 🎶,UgzHp4qeGfEtj1XVgNZ4AaABAg,0,3,2021-09-14T21:14:08Z,none
48,They technically scientifically a heterosexual couple,UgynKF39zpXEWd0JH8d4AaABAg,1,4,2021-09-14T03:39:58Z,none
49,Love u Gigi <3 your journey has also been inspiring and awesome for me to watch. Also hey! I'm pansexual too! Mad love girl  xxxx,UgwcFGUCjhbCUjLpPMt4AaABAg,0,0,2021-09-13T10:27:59Z,none
50,There is a Star trek episode. Exactly what you talking about falling in love with the soul. I wish I could recall the name of it Star trek next you are beautiful,UgyyRJCeb03rN4lvOQR4AaABAg,0,0,2021-09-11T05:37:39Z,none
51,🤦🏻‍♀️,UgyXxNOnTKBJtUQ_iEV4AaABAg,0,2,2021-09-09T03:46:47Z,none
52,Lol you're clearly the one backwards 🤣 🤣🤣,Ugzwq08ssFMU2RxK0SV4AaABAg,0,3,2021-09-06T18:15:13Z,none
53,Why are you important again?,UgxXspUhVVkGrchm9_h4AaABAg,0,1,2021-09-01T19:25:40Z,none
54,I thought about the 600 sisters when she said I'm pan 🍳 and I thought that meant you have sex with pans but love is love!,UgxrqrOGwaaAvSDYFsh4AaABAg,0,1,2021-08-30T22:35:43Z,none
55,😂,Ugz19c557KjGJaBGjXd4AaABAg,0,1,2021-08-28T21:53:51Z,none
56,I missed u!!!!,UgxwcFxAFkXzHsyc5MF4AaABAg,0,0,2021-08-26T06:28:22Z,none
57,this is so inspiring thank you ❤️,Ugw55cH7_PuKSxk3e2d4AaABAg,0,0,2021-08-25T13:02:37Z,none
58,i think she means panromantic when referring just about the souls,Ugz7edBbeRT1-45Vx1l4AaABAg,0,0,2021-08-24T20:42:16Z,none
59,you're amazing,UgyiC-2x0PMsMZoa1pN4AaABAg,0,0,2021-08-24T13:20:17Z,none
60,Isn’t pansexual the same as bi?,Ugw6V8bdcR_MDs7UnGR4AaABAg,2,2,2021-08-22T10:45:32Z,none
61,Inspirational keep being yourself!!!,UgyokbQ-zvt6TXDkn6p4AaABAg,0,0,2021-08-19T06:21:14Z,none
62,It seams like you dont know what you want from your life,UgykcLfeSneY_CwqXdx4AaABAg,0,2,2021-08-16T06:38:39Z,none
63,This person looks like someone straight out of south park,UgzpNtnVbpvGPoQnlJp4AaABAg,0,2,2021-08-16T03:59:42Z,none
64,"damn you and Nats are still going strong? haven't been on this channel for ages, but I'm tlad you're still going strong.",UgxRFZfL26tnXgSR9qZ4AaABAg,2,0,2021-08-15T19:02:19Z,none
65,"I'm re'watching this video 🥰🤗💕😂 ...🤧🤗 s0 awesome, just saying.",UgzgZkxZQo5sNjO_D-d4AaABAg,0,1,2021-08-13T00:12:47Z,none
66,You do you boo,Ugx_tXkUfKh-_O5M34V4AaABAg,0,0,2021-08-08T14:48:23Z,none
67,🙄,UgxImFmTvwkaMGMYJcl4AaABAg,0,2,2021-07-31T17:05:38Z,none
68,You just keep doing u Gigi,Ugx-uW7c2e3139CKgHV4AaABAg,0,1,2021-07-27T20:39:15Z,none
69,More hair tutorials and like a day where you do all Schwartzcopf Barbie,UgxOUxAkg5FYuSM0Ky14AaABAg,0,0,2021-07-25T03:51:28Z,none
70,You need to do more hair tutorials and make up tutorials,UgzFH-5VqfPz5hVQ71V4AaABAg,0,0,2021-07-25T03:50:57Z,none
71,Can you do a video on a hair tutorial,Ugy-oKvZmw697EXzRlV4AaABAg,0,0,2021-07-25T03:50:37Z,none
72,"this is pathetic on oh so many levels just get a life...
and some skills while you're at it",UgzlX97uD4kdvrQb_Fp4AaABAg,0,1,2021-07-20T19:58:37Z,none
73,Puhlease,UgxTJSDnH740OlvrLxZ4AaABAg,0,2,2021-07-20T03:20:37Z,none
74,Just come out as confused girl 😅,UgzuswuSbOKif-DGVrd4AaABAg,1,3,2021-07-19T19:45:39Z,none
75,This is stupid,UgzqC3ibyQCyXn4ohm14AaABAg,0,7,2021-07-18T23:19:04Z,none
76,Pansexual is the same thing as bisexual. Stop making up random words 😐,UgwWcmQGAbpPFMyFog54AaABAg,5,6,2021-07-17T21:22:34Z,none
77,"my queen, we are all proud of the person u have become.",Ugwlg5wqi4B-46GS4cl4AaABAg,0,0,2021-07-17T19:41:54Z,none
78,Just make up ur mind,UgyE2_3Sxu6Tamp9hR94AaABAg,0,2,2021-07-17T02:28:30Z,none
79,Pick a lane,UgwCA58I6LMYCpNRIBZ4AaABAg,0,2,2021-07-16T09:12:45Z,none
80,"Homosexuality, heterosexuality, bisexuality, transexuality, pansexuality, etc. It's all alright. The beauty of it all is that you never stop growing and never stop learning about yourself. You want who you want; you love who you love.",UgzGVVR8-Wht2B5cUyl4AaABAg,0,0,2021-07-15T23:27:38Z,none
81,Amen queen,UgzHq7GSvkikx6Fgmlh4AaABAg,0,0,2021-07-15T21:06:20Z,none
82,But why do people want to put a label on everything.,Ugy5RoTpe5I1dZeVA5N4AaABAg,0,2,2021-07-15T19:46:00Z,none
83,"Gigi has deadass come out of every closet. Gay, trans, lesbian, bisexual.",UgzFvVEXKvG7amGD03F4AaABAg,1,4,2021-07-15T13:32:34Z,none
84,"In the 1970's in NYC we never cared what gender anyone was...it didn't matter, we went with who they were as a person.  Do what makes you happy.  All of this got so muddled in the 80's, 90's and beyond...so glad your generation is taking it back...keep up the good work!",Ugzl-4bSHnYKlh6Wv_54AaABAg,0,1,2021-07-09T02:48:56Z,none
85,why are labels even necessary,UgzyxtdslWfirkLgfEJ4AaABAg,0,1,2021-07-08T00:31:47Z,none
86,Now this one makes so much more sense than the last one.,UgxZd-v2cI1etwfGxpV4AaABAg,0,0,2021-07-07T07:55:52Z,none
87,pan just means bi. bi means attraction regardless of gender.,UgzRgoXWLuzfBCHKC0d4AaABAg,0,0,2021-07-02T23:34:26Z,none
88,"people who say she’s straight Bc she was with a woman back then when she came out as gay, she didn’t transition so she can date guys she transitioned cause she was a woman",Ugy58VVgaX7N-uASnAt4AaABAg,0,0,2021-06-26T17:51:32Z,none
89,I am so happy and proud of you!,UgwIrmqqqhz18BP4rSd4AaABAg,0,0,2021-06-24T19:12:53Z,none
90,Ppl need to remember that sexuality and gender identity are two DIFFERENT THINGS,Ugxf9RY3kOOd28XqTV14AaABAg,0,1,2021-06-23T19:45:44Z,none
91,As long as your happiness doesn't cause pain to others we support you  💖,UgxAj6Ph0mrUBOGckzF4AaABAg,0,0,2021-06-20T03:06:24Z,none
92,there is never a time in your life where you have to stop figuring yourself out.,Ugw9hwWJcGuO6xL_yit4AaABAg,0,0,2021-06-19T05:10:47Z,none
93,Cool stuff. It's a journey. Just go for it and dont forget to have fun.,UgylDXH-pCCImOYLla94AaABAg,0,0,2021-06-18T23:15:19Z,none
94,Everytime ur viewership is down u '' come out ''..,UgzqT1-ltvQH5Si0nnp4AaABAg,1,8,2021-06-18T19:50:52Z,none
95,Why do you need to put a label on who you are? What if no labels apply? Just be happy!,UgwBgPYPx1jPC6k8H8h4AaABAg,0,0,2021-06-18T18:39:28Z,none
96,i remember watch her every day for a whole year in like 2018 omg wow,UgyCeEQQ0kiwxztnFth4AaABAg,0,0,2021-06-18T06:36:20Z,none
97,"You're a good egg, Gigi",Ugyct1yNoRddSBXcLqd4AaABAg,0,0,2021-06-15T22:37:46Z,none
98,They are kind of interesing.,UgwoaJ4UemdrMX22LOt4AaABAg,0,0,2021-06-15T14:26:53Z,none
99,About to go on a Gigi coming out binge! 🥰🥰,UgxvRqKAiB6Tt8uNNe54AaABAg,0,0,2021-06-13T05:59:56Z,none
100,I came out as asexual I'm not sexually attracted to anybody,UgxvYGbLaGgVzTfVs-14AaABAg,0,0,2021-06-11T23:10:02Z,none
101,So you ended up in a normal heterosexual relationship? 😅,Ugz_SizDQzUth1AyF_t4AaABAg,0,6,2021-06-10T17:14:34Z,none
102,"Being Pans is such a beautiful thing to be.
Just love the soul.
Be free! :D",Ugw8OVQo_6XOa5XTtG14AaABAg,0,0,2021-06-09T23:15:43Z,none
103,Girl no one cares,UgwEHjZf5xGJ5g8G-7J4AaABAg,0,6,2021-06-09T04:41:31Z,none
104,I wanna see u win,UgyMXyjZ93PLioHlfnp4AaABAg,0,0,2021-06-08T04:37:51Z,none
105,It was kinda confusing to get for a minute but it makes sense lol,Ugyv0MNHCTdwIKVFGup4AaABAg,0,0,2021-06-08T01:16:17Z,none
106,Love you gigi💗,UgwhLAxBHQ0PC7PjpHV4AaABAg,0,0,2021-06-07T23:27:25Z,none
107,"Finding who you are and your identity can be difficult, and it's amazing how you've grown in this journey. You are such a strong woman Gigi!",Ugyq8NgcEYKZXsDnSVx4AaABAg,2,0,2021-06-06T21:43:17Z,none
108,There you go Gigi that just about covers all of it !! Why do you feel the need to justify every move you make ?? Get it together and stop worrying about what everyone else thinks ....,UgwQVOkqBtpnT10rxZZ4AaABAg,0,0,2021-06-06T17:45:22Z,none
109,Nut job,UgzNnHP3JlahzXy4vZF4AaABAg,0,9,2021-06-05T06:22:39Z,none
110,Gigi coming out the 5th time “I’m turning myself into Furniture” 😂😂,Ugw3HyQ1Jb7OROe6f6V4AaABAg,0,17,2021-06-04T03:05:51Z,none
111,why label at all,UgzDZhzRAh6vU0Kit854AaABAg,0,0,2021-06-02T22:11:24Z,none
112,Ew,UgwZc2Rigpdaj-O3lwl4AaABAg,0,3,2021-06-01T11:23:12Z,none
113,No offence. There are to mrny names. Just be yourself. Why vant have men & woman . This is mental. Im gay im trans im pansexul. Lol,Ugyf4LbMdV2VZhMOPLB4AaABAg,0,0,2021-05-29T09:24:16Z,none
114,You are such a positive person! You have such a good head on your shoulders and thr world needs more people like you!,UgyEkmmPTKobWN4DfkZ4AaABAg,0,0,2021-05-28T09:17:59Z,none
115,"I feel like this just encompasses your whole journey. With coming out as liking both genders and finally digging deep and realizing you just love people and their souls, it’s pretty special to be able to watch ❤️",UgyQUV2d27Pz3de-0Ll4AaABAg,0,5,2021-05-28T02:33:45Z,none
116,"This is confusing but do u babe.. 
I think ur straight.. but happen to fell in love with a BEAUTIFUL SOUL.. (nat)
U don’t have to label 
Pan , bi , straight or whatever..
U love what u love babes💗💖🙏🏼",UgylJaQ4MYOK7VZhQXB4AaABAg,0,0,2021-05-27T08:57:27Z,none
117,Oh Gigi well as long as you like it,UgzjVIEYMeBBMD2SjGh4AaABAg,0,2,2021-05-27T01:37:45Z,none
118,❤❤❤❤❤❤❤,Ugxk5Igk1j6Nnv5OKlJ4AaABAg,0,0,2021-05-27T01:21:33Z,none
119,"I cannot watch Gigi without hearing Willam sing ""Aileen"" anymore.",UgyYrGwfMQ2G7lRTLyd4AaABAg,0,0,2021-05-26T19:02:32Z,none
120,Congrats babe💜💜❤ sidenote: Your hair is STUNNING good lord👏🏼,UgzUle37UzJlzFUZa-J4AaABAg,0,0,2021-05-26T03:23:18Z,none
121,We love you no matter what!,Ugw9T7uIx3Z-j1_J2D94AaABAg,0,0,2021-05-26T03:01:22Z,none
122,God bless your marriage Gigi 💕🌸,Ugy8PE5GRZVcZFGNZmp4AaABAg,0,0,2021-05-26T02:18:13Z,none
123,This is hella confusing lol I’m gay im straight I’m gay im straight I’m gay im straight I’m a unicorn I’m a green elephant,Ugz26AUccX3SrFId4Od4AaABAg,1,2,2021-05-25T20:32:06Z,none
124,"Honestly, thank you for normalizing ""multiple coming outs"". As long as its genuine, anyone can do it as many times as it feels right :)",UgwYeMn5kpbJw_4xy954AaABAg,0,5,2021-05-25T08:26:55Z,none
125,Gigi God loves you and so do I.,UgwV4q7WtDDLm7Ld6pd4AaABAg,0,0,2021-05-24T23:42:40Z,none
126,Attention seeking at ita finest. Love watching your channel,Ugy0ZCQVFCxePMkNa-14AaABAg,0,4,2021-05-24T23:00:06Z,none
127,"This is amazing. You are amazing. You are beautiful. 
As long as you’re happy that’s all that matters 🤍 your happiness is radiating and it’s wonderful to watch 🤍",UgyF1XDOQGLixaB93IZ4AaABAg,0,0,2021-05-24T01:59:19Z,none
128,I love her.. unproblematic queen.,UgyB1D552UkMzr7uXwN4AaABAg,0,0,2021-05-23T17:41:05Z,none
129,This is so lovely,UgwwqExnkmxZRQv1jGV4AaABAg,0,0,2021-05-23T05:59:14Z,none
130,"I thought I was straight, and then I realized I thought girls were hot, too, so I thought I was bi. Now I’m not sure. I know I’ve always been a girl, though. Being male would be a nightmare for me.",UgzK2wGPH0id2goGOW54AaABAg,0,1,2021-05-21T21:19:54Z,none
131,"Okay but.... your hair is perfection.

Btw I’m so proud of you.",Ugx_sLO4NKFQC0LtpjB4AaABAg,0,0,2021-05-21T16:24:17Z,none
132,Wow so beautiful as a woman I can see your true colours shining through,UgxKZ5rD1xY1LOqjpZ94AaABAg,0,0,2021-05-20T12:19:53Z,none
133,"Changing gender/association bi weekly.. it's become a joke actually. All this just indicates that you guys have so many insecurities that all the time, money and education won't change how uncomfortable you are with your soul, which by the way needs no association",UgwHq2EEMcyaO2lzMbt4AaABAg,0,3,2021-05-20T08:29:41Z,none
134,i love u gigi,Ugz9UwxCxBcpVSY8uzp4AaABAg,0,0,2021-05-20T08:23:33Z,none
135,This girl is really the whole LGBTQ+ acronym holy shi-,Ugx0gkO9DTuJCEESQC54AaABAg,0,1,2021-05-20T07:58:56Z,none
136,I have the same thing with my love. It’s the soul I love regardless of the body ❤️,UgxY9PfiqKnzJqO6PsN4AaABAg,0,0,2021-05-20T01:30:26Z,none
137,Love you GiGi & Nats! You guys are inspiring asf!,UgzUW4sQsfYbhdEZXFB4AaABAg,0,0,2021-05-19T11:43:36Z,none
138,"My question is.... do we really need a label??? We just LOVE, that's it!",Ugw9KOl4OhLUyndB8at4AaABAg,0,0,2021-05-18T08:56:08Z,none
139,Twinflames ❤️,Ugz60kUa4z7ciZo9reR4AaABAg,0,0,2021-05-17T03:46:37Z,none
140,"Love to support my fellow trans brothers and sistas! 
XOXO",UgyXiJeE56Q57GmcWr14AaABAg,0,0,2021-05-17T02:06:35Z,none
141,"This is so beautiful, Thank you GiGi",Ugx4ffWoDGPAEipwS9t4AaABAg,0,0,2021-05-16T23:59:05Z,none
142,"Obla di, obla da. 🙄",UgwKdmQJ_dNTmgtkV7t4AaABAg,0,0,2021-05-16T21:10:26Z,none
143,"So bored of this chick.
Nothing is shocking anymore. She keeps coming up with new labels for attention.",UgyhD_DqvjAJM8X5YKx4AaABAg,0,2,2021-05-16T12:39:55Z,none
144,"I guess you just like coming out.  Yeah you look awfully ""being real"", with a name like Gigi Gorgous that's especially rich.",UgwSnTRvZErSY46kJYt4AaABAg,0,2,2021-05-16T03:04:51Z,none
145,Lmfao bae we all started off saying ummm I’m gay year later umm I’m Trans 🏳️‍⚧️,UgxQWP_al6wKEohMyox4AaABAg,0,0,2021-05-15T16:56:10Z,none
146,You can’t change your chromosomes. Science 🧪. Mind blown.,Ugxm_ebh3Y6I2f-hTah4AaABAg,1,1,2021-05-15T09:09:46Z,none
147,Can I make a question? Why the label??? What's the difference between pans and being bi?,UgwPjljpSrqvVCJmWYt4AaABAg,1,0,2021-05-14T20:03:32Z,none
148,woke bi,UgxS_OmdpgWtOSbo1bF4AaABAg,0,0,2021-05-14T19:23:08Z,none
149,You’ve made w joke out of “coming out” what a loser lmfaooooooo,UgzGBZEuMQq1ZYodwFd4AaABAg,0,2,2021-05-14T07:38:42Z,none
150,This video got me cryin in the club rn ahhh 😭😭,Ugxg7dNofrqLGQwADid4AaABAg,0,0,2021-05-14T07:33:18Z,none
151,love u gigi,UgyiuVAIT8BLq5g1H0h4AaABAg,0,0,2021-05-13T12:58:47Z,none
152,🤣,Ugyklu8w1Ab9y1ugP1Z4AaABAg,0,0,2021-05-13T06:57:57Z,none
153,"In all honesty, I don’t know you but you came up on my feed, I’ve heard of you for sure, I just never tuned in. Your video is really sweet, well said, and positive. You’re doin good things , keep it up and congrats on the happy marriage and full life.",Ugwneh7U3JlpNqn46Il4AaABAg,0,0,2021-05-10T23:07:49Z,none
154,"I’m all for accepting who you are and what not but can y’all admit y’all be influenced by others own confusion. Gigi came out as gay, then trans and transitioned into a woman, came out as lesbian, and now is pansexual because of their partner.  Your partner was lesbian till they came out as trans and non binary to which idk how that works if the whole point of being non binary is to not bind to either gender yet want to transition into a specific gender🤨. It’s literally attention seeking and trying to stay relevant, be who you are but y’all gotta admit y’all be confused.",Ugy5KFGDk_kUvoE6GX54AaABAg,0,1,2021-05-10T20:09:56Z,none
155,that's so beautiful,UgwbsouhSYb59TXaL4d4AaABAg,0,0,2021-05-10T14:38:42Z,none
156,"You are so correct, no matter what you do there will always be people who have an issue with it. So you might as well Do whatever you want 🤷🏼‍♂️",UgwLO26BCG-9GB7f9wh4AaABAg,0,1,2021-05-10T01:48:08Z,none
157,Again??? Running out of content? 🙄 Nobody cares. Just live your life and be happy! Coming out is so 2018...,UgyOT9D2eEZK2i23RsR4AaABAg,1,0,2021-05-10T00:20:23Z,none
158,not to discredit or invalidate u but i feel like deep down we're all pansexual. i am sexually attracted to men but i felt feelings for a girl because of her soul. it was very strange because i typically am not attracted to feminity or women but i wasn't attracted to her gender i was attracted to her soul,Ugz1-io6_VzUqRMYrcp4AaABAg,0,1,2021-05-09T00:44:57Z,none
159,I wouldn’t even label it u found love and that’s it Periodt !!!!,UgwWM2Qs78WURX1yzSV4AaABAg,0,0,2021-05-08T22:44:04Z,none
160,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️!!!!!!!,Ugw2-KXSsuFKvL39KtN4AaABAg,0,0,2021-05-08T21:51:43Z,none
161,PANSEXUALS RISE UP !!!!,UgyNRiAf5c4ZqKESUnl4AaABAg,0,0,2021-05-08T19:41:50Z,none
162,“you can never win the eyes of those who never want u to succeed” i needed to hear that ❤️,UgyGrI54ZmjARxMgyyR4AaABAg,0,1,2021-05-08T01:38:40Z,none
163,For the people in the back: GENDER AND SEXUALITY ARE SEPARATE!!,Ugz6NkHXmmTpG7bTkyx4AaABAg,0,1,2021-05-07T21:24:19Z,none
164,🤨🤨,UgyNv3Qr3bmF9kc0nZB4AaABAg,0,1,2021-05-07T21:07:02Z,none
165,"As long as you’re on YouTube, people will always judge.",UgwZyPNTpnIlpbcgaWp4AaABAg,0,1,2021-05-07T18:09:55Z,none
166,as someone who is pansexual this mean so much to me. I’ve been call transphobic for identifying as pan so many times. it’s so refreshing to see a trans woman come out as pan. 💓 love is love and i love whoever i want regardless of their gender!! trans men are men! trans women are women!! non binary is valid and anything other gender u are is valid!!,UgwjKXtOBOhbysOOAVN4AaABAg,0,1,2021-05-07T05:06:56Z,none
167,why not just shorten this journey and just come out as a narcissist already,Ugxn71NLcA6PjXyTKDh4AaABAg,0,2,2021-05-06T23:56:54Z,none
