,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
26,".. I'm 11, so it's going to be 5 years before I'm allowed to go on T. I've battled on and off with depression due to the dysphoria. One thing that I've found is that I get really envious. Since all of my friends are boys, I get really jealous of them and the fact that they are growing like regular teenage boys. My main issue though, is my face shape and figure. I only have B cups, but binding hurts my chest. And yes before any of you ask it was the right size. KT Tape pulls my skin off when I remove it, and theresnothing I can do to alleviate the dysphoria from my face shape. Is there anyone in the comments section in a similar situation as me with any advice to offer a fellow struggling trans guy?",Ugg5crd397anbXgCoAEC,4,23,2017-07-01T19:53:46Z,none
27,"I'm not sure if I'm trans or not but I'm always feeling more like a guy and I just never really feel like a girl but I do wear boys clothes and act more masculine and I feel so much better as my male side of who I have named ""Levi"" who uses male pronouns and is a guy overall but my female side (my biological sex) ""Chloe"" who is a girl and  is supposed to love more feminine things. (Sorry if that last part sounds weird but I didn't know how else to put it). I have semi long hair but it's super thick and I absolutely hate it cause it's super hard to manage. It's the main reason I have dysphoria but my parents say ""no you'll look like a boy"" I can't tell them because I'm not completely sure myself yet and I'm still so many years away from even being able to seem to have an opinion about my hair around my parents. If I were to cut it I feel as if my parents (mainly my dad) would freak out and my dad would probably break something in the house and most likely hit me. He's slapped me across the face 4 times on Christmas leaving bleeding cuts in my mouth from my braces from not washing my hands after touching a ball that had glitter on it. I feel like they really wouldn't support me if I were to be trans anyway I can't tell my dad anything in fear I might end up in the hospital and him end up in jail. I've been asking for just a pixie cut that goes up to my nose for 3 years and now he only makes fun of me and gets hostile over the fact of me asking for a normal haircut. I've actually started cutting and crying myself to sleep some nights because of how much my dysphoria has effected me along with all my other disorders that I can't get help for because they will only make fun of me for having. I'm still really young and feel like ending my life almost every day I really need some help on how to convince my parents to let me get a pixie cut before everything gets so much worse.",UgiMmhJvP4BR-3gCoAEC,3,3,2017-06-02T03:00:52Z,none
28,"From the friend of a transgender person, is there anything i can do to make them more comfortable as they start their physical transition? He often doesn't want to hang out or meet up with me because he's afraid he won't pass or an old friend will call him by his old girl name. I don't like him locking himself up in the house all the time, but I'm not sure how best to help. Any advice?",Ugh2xsnZX6eyN3gCoAEC,0,1,2017-05-15T21:45:49Z,none
29,"My parents aren't very accepting , they don't call me by my preferred pronouns or name. They get mad at me for wearing the clothes i do, and keep trying to persuade me to grow my hair back out. And whenever i tell them my reason as to why i don't want to, they respond with the same thing each time. ""You're too young to know what you want, just be normal."" and i'm like lol k thanks.",UgjTNwnIBb7-5HgCoAEC,2,119,2017-05-03T02:42:04Z,none
30,"Thank you so much for the videos you do, Jammi. I'm only newly 'out' and am having an extremely hard time with dysphoria, especially since I can't bind or start T for quite some time due to chestfeeding my little one.  Getting a haircut and filtering out clothes I don't like to wear have helped quite a bit, and I'll have to start working out and looking into what I have to do to change my name, once I've decided on a middle name.",UgjA4tn11PVB0ngCoAEC,0,34,2016-12-13T00:29:15Z,none
31,"I recently bought a christmas sweater that makes my shoulders look wider, and I'm wearing it to it practically all the time! (practically because I do wash it when it gets dirty)",Ugjd89c_6jA-x3gCoAEC,0,8,2016-12-05T21:11:48Z,none
32,grc?,UghBjNKGDZPvr3gCoAEC,1,0,2016-11-05T19:20:24Z,none
33,I love your voice in this video. I was watching because I am experiencing really bad dysphoria. ,UghFHkkICIgjdXgCoAEC,0,19,2016-10-16T19:11:28Z,none
34,do you have any tips for people who are still in the closet? I'm not out yet and I have anxiety attacks quite often because of the overwhelming discomfort I feel with my body. I'd appreciate anything you could suggest :) <3,Ugh6sM7hRZ8PnXgCoAEC,0,12,2016-09-14T21:00:17Z,none
35,Thanks,Ugg-DeMUXVG9nXgCoAEC,0,0,2016-09-03T22:31:49Z,none
36,"Raglan sleeves. i love raglan sleeves, they do make one look broader! Can you do tips on finding clothes to hide a binder under?",UgiYpmxePw5QvHgCoAEC,0,7,2016-06-08T21:59:48Z,none
37,"It just isn't fair. I'm 14 and I have to be this way. Everyone else around me gets to have the right body, but I'm not allowed to! Costs so much and I'm supposed to be older and I'm not mature enough apparently, and ""if it's a phase,"" we gotta be sure. I sure as hell wish it was only a phase. There's so many thoughts that race around. Do I pass? Is this person transphobic? Does my chest pass? Should I keep my jacket to hide my chest so I can pass? When will I ever get hormones so I can pass? Do I make people uncomfortable because I don't pass? Are they gonna jump me because I'm different? Do I still pass when I do this? Is this something a normal guy would do?",Ugg3RokDutsHDXgCoAEC,15,301,2016-04-18T04:10:12Z,none
38,"this gave me hope to keep living tonight, thank you",UgjLtD51NLKNvHgCoAEC,8,192,2016-03-05T22:07:47Z,none
39,"thank you, i like you!!!!",UggFvZVa_2f7eXgCoAEC,0,2,2015-11-01T22:31:47Z,none
40,"Good advice! I'll keep them in mind!  And also, you bring out alot of glorious energy in me, thank you!",UgiCxcORMTFnIHgCoAEC,0,4,2015-04-27T20:49:43Z,none
41,"Hey Jamie, thanks a lot for sharing your experience on this. ",Ughr1yrdlVwpjHgCoAEC,0,8,2015-04-03T09:00:22Z,none
42,Very pleasant and helpful. Thank you so much :),Ugi17fOGRIAy6ngCoAEC,0,0,2015-03-29T11:42:18Z,none
43,These may be some life saving tips to some people. <3,UgjON4Q0j-dcbXgCoAEC,0,4,2015-01-20T06:07:03Z,none
44,This video has made me feel so much more hopefull! ,UgiW-mCUabe6GXgCoAEC,0,0,2015-01-11T06:12:58Z,none
45,Awesome advices:),UgiWGLU_kysXn3gCoAEC,0,0,2014-10-16T17:56:37Z,none
46,"I know I personally sent something to your ask box about dysphoria, but hearing you talk about it was really helpful as well. Thank you so much Jamie! :)",Ugj7Z1FShlpHt3gCoAEC,1,38,2014-10-06T17:48:36Z,none
47,"You were such a cutie, when you were Pre-T and now your voice is so deep and you are really attractiv :)",UgjH-QI2YYFID3gCoAEC,0,0,2014-09-26T18:59:04Z,none
48,"Jamie, you have a very positive aura about you.  I can't explain it, but every time I see you, i break into a smile because you make me happy.   Today's video is also very helpful for ways to get out of a down period.   Thanks for that and for being the good positive person you are.  Kudos!",UghMCp6-YNypRngCoAEC,1,90,2014-09-25T22:18:18Z,none
